Order_ID,Date,Week_Num,SKU,Zone,Order_Time,Pick_Start,Pick_End,Ship_Time,Picks,Workers_On_Shift,Shift_Hours,Demand,Receipt_Qty,On_Hand_Inventory,Backorder_Qty,Is_Promo,Price,On_Order_Qty,Lead_Time_Days
WO000109,2024-01-08,2,SKU-INV-001,C,2024-01-08 08:43:35.710924578,2024-01-08 08:58:48.963021016,2024-01-08 09:04:15.030132715,2024-01-08 09:27:04.882080194,27,10,8.11,21.0,89.0,360.0,0.0,,,0.0,6.0
WO000110,2024-01-08,2,SKU-INV-001,A,2024-01-08 10:51:41.872453431,2024-01-08 11:12:02.185422781,2024-01-08 11:17:56.389476344,2024-01-08 12:06:21.554537604,14,10,8.11,21.0,89.0,360.0,0.0,,,0.0,6.0
WO000111,2024-01-08,2,SKU-INV-001,B,2024-01-08 11:12:00.529044107,2024-01-08 11:27:06.776997052,2024-01-08 11:32:19.512790181,2024-01-08 11:43:30.147572467,27,10,8.11,21.0,89.0,360.0,0.0,,,0.0,6.0
WO000112,2024-01-08,2,SKU-INV-001,A,2024-01-08 10:39:47.009367379,2024-01-08 10:51:12.432775356,2024-01-08 10:54:22.362738908,2024-01-08 11:34:03.012197049,27,10,8.11,21.0,89.0,360.0,0.0,,,0.0,6.0
WO000113,2024-01-09,2,SKU-INV-001,A,2024-01-09 08:00:00.000000000,2024-01-09 08:16:44.114500884,2024-01-09 08:19:33.366101369,2024-01-09 08:49:37.412847744,22,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000114,2024-01-09,2,SKU-INV-001,B,2024-01-09 08:08:45.037309034,2024-01-09 08:30:41.318556949,2024-01-09 08:33:11.318556949,2024-01-09 08:50:52.787848046,11,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000115,2024-01-09,2,SKU-INV-001,B,2024-01-09 12:51:55.768305980,2024-01-09 13:08:43.677696095,2024-01-09 13:12:01.832062712,2024-01-09 13:39:43.747627342,11,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000116,2024-01-09,2,SKU-INV-001,C,2024-01-09 08:00:00.000000000,2024-01-09 08:13:47.273348835,2024-01-09 08:17:18.031301496,2024-01-09 08:50:15.249361729,22,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000117,2024-01-09,2,SKU-INV-001,A,2024-01-09 16:02:04.312599905,2024-01-09 16:21:47.516704730,2024-01-09 16:24:17.516704730,2024-01-09 16:58:12.297856486,11,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000118,2024-01-09,2,SKU-INV-001,B,2024-01-09 14:13:20.194955666,2024-01-09 14:26:48.636545631,2024-01-09 14:31:27.960086816,2024-01-09 14:49:53.526825032,11,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000119,2024-01-09,2,SKU-INV-001,A,2024-01-09 10:50:50.222563843,2024-01-09 11:01:28.421083638,2024-01-09 11:05:26.974080250,2024-01-09 11:33:36.157163793,22,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000120,2024-01-09,2,SKU-INV-001,A,2024-01-09 08:52:48.603577034,2024-01-09 09:11:46.299244169,2024-01-09 09:15:12.833420056,2024-01-09 09:57:31.388759032,22,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000121,2024-01-09,2,SKU-INV-001,A,2024-01-09 09:50:13.579669410,2024-01-09 10:08:24.019907659,2024-01-09 10:13:24.200432134,2024-01-09 10:47:56.164601227,22,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000122,2024-01-09,2,SKU-INV-001,A,2024-01-09 12:52:26.036204607,2024-01-09 13:05:16.340121013,2024-01-09 13:08:05.344124653,2024-01-09 13:47:20.796807307,11,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000123,2024-01-09,2,SKU-INV-001,A,2024-01-09 08:36:00.774215810,2024-01-09 08:48:35.790016024,2024-01-09 08:53:20.615078536,2024-01-09 09:14:30.832206482,22,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000124,2024-01-09,2,SKU-INV-001,A,2024-01-09 11:23:00.025799302,2024-01-09 11:33:20.973019039,2024-01-09 11:38:48.121537683,2024-01-09 12:00:48.100718580,11,9,7.83,17.0,0.0,343.0,0.0,,,0.0,6.0
WO000125,2024-01-10,2,SKU-INV-001,B,2024-01-10 09:34:10.091908731,2024-01-10 09:51:20.447933188,2024-01-10 09:56:53.440552285,2024-01-10 10:12:13.155913316,30,9,7.91,19.0,0.0,324.0,0.0,,,0.0,6.0
WO000126,2024-01-10,2,SKU-INV-001,B,2024-01-10 09:18:27.275378060,2024-01-10 09:33:03.859029109,2024-01-10 09:38:27.238826456,2024-01-10 10:12:24.117585314,20,9,7.91,19.0,0.0,324.0,0.0,,,0.0,6.0
WO000127,2024-01-10,2,SKU-INV-001,C,2024-01-10 10:49:34.597214736,2024-01-10 11:14:15.047764207,2024-01-10 11:17:03.400144047,2024-01-10 11:45:22.951606420,10,9,7.91,19.0,0.0,324.0,0.0,,,0.0,6.0
WO000128,2024-01-10,2,SKU-INV-001,B,2024-01-10 12:40:49.445249456,2024-01-10 12:53:51.447430053,2024-01-10 12:58:07.368941905,2024-01-10 13:27:49.418454201,20,9,7.91,19.0,0.0,324.0,0.0,,,0.0,6.0
WO000129,2024-01-10,2,SKU-INV-001,A,2024-01-10 09:07:01.397697299,2024-01-10 09:24:27.030907488,2024-01-10 09:30:58.694039208,2024-01-10 10:00:19.092443882,30,9,7.91,19.0,0.0,324.0,0.0,,,0.0,6.0
WO000130,2024-01-10,2,SKU-INV-001,B,2024-01-10 08:04:31.901122069,2024-01-10 08:17:33.213739406,2024-01-10 08:24:21.256681403,2024-01-10 08:44:05.742607259,30,9,7.91,19.0,0.0,324.0,0.0,,,0.0,6.0
WO000131,2024-01-10,2,SKU-INV-001,A,2024-01-10 08:00:00.000000000,2024-01-10 08:04:23.549522346,2024-01-10 08:08:57.410878577,2024-01-10 08:42:50.500846929,20,9,7.91,19.0,0.0,324.0,0.0,,,0.0,6.0
WO000132,2024-01-10,2,SKU-INV-001,A,2024-01-10 09:33:28.582148184,2024-01-10 09:48:39.766018548,2024-01-10 09:54:29.423127655,2024-01-10 10:14:38.835629647,30,9,7.91,19.0,0.0,324.0,0.0,,,0.0,6.0
WO000133,2024-01-11,2,SKU-INV-001,B,2024-01-11 10:14:53.223523720,2024-01-11 10:32:35.754214115,2024-01-11 10:35:06.796583027,2024-01-11 10:58:39.878812102,10,10,7.9,16.0,0.0,308.0,0.0,,,0.0,6.0
WO000134,2024-01-11,2,SKU-INV-001,B,2024-01-11 10:37:26.802945819,2024-01-11 10:53:32.336615534,2024-01-11 10:56:34.565805291,2024-01-11 11:23:03.047761308,10,10,7.9,16.0,0.0,308.0,0.0,,,0.0,6.0
WO000135,2024-01-11,2,SKU-INV-001,A,2024-01-11 10:25:15.016096329,2024-01-11 10:48:33.430746237,2024-01-11 10:51:03.430746237,2024-01-11 11:11:46.690524757,10,10,7.9,16.0,0.0,308.0,0.0,,,0.0,6.0
WO000136,2024-01-11,2,SKU-INV-001,A,2024-01-11 10:04:26.515752346,2024-01-11 10:28:49.937729707,2024-01-11 10:32:50.575918993,2024-01-11 11:11:22.663224562,20,10,7.9,16.0,0.0,308.0,0.0,,,0.0,6.0
WO000137,2024-01-11,2,SKU-INV-001,A,2024-01-11 12:50:52.011468883,2024-01-11 13:10:45.665932344,2024-01-11 13:14:07.846279262,2024-01-11 13:46:58.859434653,10,10,7.9,16.0,0.0,308.0,0.0,,,0.0,6.0
WO000138,2024-01-11,2,SKU-INV-001,A,2024-01-11 08:00:00.000000000,2024-01-11 08:18:14.402398241,2024-01-11 08:24:00.813140014,2024-01-11 08:46:14.199098765,20,10,7.9,16.0,0.0,308.0,0.0,,,0.0,6.0
WO000139,2024-01-11,2,SKU-INV-001,B,2024-01-11 13:10:29.691030979,2024-01-11 13:16:00.456374142,2024-01-11 13:22:09.534239077,2024-01-11 13:40:22.657348919,30,10,7.9,16.0,0.0,308.0,0.0,,,0.0,6.0
WO000140,2024-01-11,2,SKU-INV-001,C,2024-01-11 11:56:49.160455895,2024-01-11 12:14:18.552735693,2024-01-11 12:17:27.330450717,2024-01-11 12:45:33.247827871,20,10,7.9,16.0,0.0,308.0,0.0,,,0.0,6.0
WO000141,2024-01-11,2,SKU-INV-001,A,2024-01-11 11:46:22.385847524,2024-01-11 12:00:08.381033499,2024-01-11 12:03:29.273976660,2024-01-11 12:39:57.868462943,20,10,7.9,16.0,0.0,308.0,0.0,,,0.0,6.0
WO000142,2024-01-11,2,SKU-INV-001,C,2024-01-11 09:44:23.436729430,2024-01-11 10:06:55.629428688,2024-01-11 10:10:17.686189749,2024-01-11 10:46:09.578105529,10,10,7.9,16.0,0.0,308.0,0.0,,,0.0,6.0
WO000143,2024-01-12,2,SKU-INV-001,C,2024-01-12 12:22:20.830451625,2024-01-12 12:41:46.283749642,2024-01-12 12:44:54.250784459,2024-01-12 13:03:41.099894319,24,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000144,2024-01-12,2,SKU-INV-001,C,2024-01-12 09:48:10.273235777,2024-01-12 10:02:41.771932249,2024-01-12 10:06:09.342256884,2024-01-12 10:40:21.103200247,24,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000145,2024-01-12,2,SKU-INV-001,B,2024-01-12 10:58:44.752396107,2024-01-12 11:10:54.803161515,2024-01-12 11:13:24.803161515,2024-01-12 11:41:49.712099603,12,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000146,2024-01-12,2,SKU-INV-001,A,2024-01-12 14:00:32.521976081,2024-01-12 14:17:31.928011129,2024-01-12 14:20:01.928011129,2024-01-12 14:44:54.196619349,12,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000147,2024-01-12,2,SKU-INV-001,A,2024-01-12 08:12:24.827494147,2024-01-12 08:26:05.073448166,2024-01-12 08:29:39.031046609,2024-01-12 08:50:13.733133521,24,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000148,2024-01-12,2,SKU-INV-001,B,2024-01-12 11:44:46.255701946,2024-01-12 12:03:56.786609279,2024-01-12 12:08:20.257095241,2024-01-12 12:33:50.524274173,12,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000149,2024-01-12,2,SKU-INV-001,C,2024-01-12 08:00:00.000000000,2024-01-12 08:17:37.507710152,2024-01-12 08:23:36.714845857,2024-01-12 08:44:28.988018356,24,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000150,2024-01-12,2,SKU-INV-001,A,2024-01-12 09:39:56.026562269,2024-01-12 09:58:59.556517063,2024-01-12 10:04:12.579085286,2024-01-12 10:19:03.648279702,24,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000151,2024-01-12,2,SKU-INV-001,C,2024-01-12 09:06:18.804427897,2024-01-12 09:21:01.228516195,2024-01-12 09:25:30.602427087,2024-01-12 09:53:47.420015335,12,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000152,2024-01-12,2,SKU-INV-001,B,2024-01-12 11:27:07.766113148,2024-01-12 11:39:09.480340790,2024-01-12 11:43:22.548674108,2024-01-12 12:15:56.604066727,12,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000153,2024-01-12,2,SKU-INV-001,A,2024-01-12 11:37:30.281878014,2024-01-12 11:45:12.570529743,2024-01-12 11:48:46.381581041,2024-01-12 12:11:01.249502471,12,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000154,2024-01-12,2,SKU-INV-001,C,2024-01-12 17:43:28.353321776,2024-01-12 18:04:57.872109793,2024-01-12 18:07:27.872109793,2024-01-12 18:42:53.946516368,12,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000155,2024-01-12,2,SKU-INV-001,A,2024-01-12 11:33:23.685687952,2024-01-12 11:46:58.164933161,2024-01-12 11:52:30.367431357,2024-01-12 12:27:19.964940847,24,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000156,2024-01-12,2,SKU-INV-001,C,2024-01-12 08:00:00.000000000,2024-01-12 08:18:37.554807687,2024-01-12 08:24:01.901604133,2024-01-12 08:42:10.535018601,12,10,7.7,21.0,0.0,287.0,0.0,,,0.0,3.0
WO000157,2024-01-13,2,SKU-INV-001,A,2024-01-13 08:35:45.657910714,2024-01-13 08:55:33.427225798,2024-01-13 09:01:16.461622138,2024-01-13 09:25:25.858700588,27,7,8.12,21.0,0.0,266.0,0.0,,,0.0,3.0
WO000158,2024-01-13,2,SKU-INV-001,B,2024-01-13 14:22:17.333703699,2024-01-13 14:40:41.083299664,2024-01-13 14:47:16.392394326,2024-01-13 15:16:03.904910193,27,7,8.12,21.0,0.0,266.0,0.0,,,0.0,3.0
WO000159,2024-01-13,2,SKU-INV-001,B,2024-01-13 12:03:09.859318220,,2024-01-13 12:29:52.486461739,2024-01-13 12:52:37.221902090,27,7,8.12,21.0,0.0,266.0,0.0,,,0.0,3.0
WO000160,2024-01-13,2,SKU-INV-001,A,2024-01-13 09:48:52.040879760,2024-01-13 10:08:14.749670064,2024-01-13 10:13:05.197286150,2024-01-13 10:47:50.121956336,27,7,8.12,21.0,0.0,266.0,0.0,,,0.0,3.0
WO000161,2024-01-13,2,SKU-INV-001,B,2024-01-13 14:14:36.464562681,2024-01-13 14:32:01.724121703,2024-01-13 14:36:17.348651750,2024-01-13 15:08:28.827880028,9,7,8.12,21.0,0.0,266.0,0.0,,,0.0,3.0
WO000162,2024-01-13,2,SKU-INV-001,B,2024-01-13 10:18:30.763953320,2024-01-13 10:37:31.672476764,2024-01-13 10:40:36.070599457,2024-01-13 11:03:10.219292647,9,7,8.12,21.0,0.0,266.0,0.0,,,0.0,3.0
WO000163,2024-01-13,2,SKU-INV-001,A,2024-01-13 08:00:00.000000000,2024-01-13 08:23:09.805039576,2024-01-13 08:27:29.998254840,2024-01-13 08:51:23.351222303,9,7,8.12,21.0,0.0,266.0,0.0,,,0.0,3.0
WO000164,2024-01-13,2,SKU-INV-001,A,2024-01-13 12:44:56.074647473,2024-01-13 13:07:47.253394341,2024-01-13 13:12:07.953980514,2024-01-13 13:34:17.018658345,18,7,8.12,21.0,0.0,266.0,0.0,,,0.0,3.0
WO000165,2024-01-13,2,SKU-INV-001,B,2024-01-13 13:16:32.856928739,2024-01-13 13:38:51.557277319,2024-01-13 13:46:57.128019519,2024-01-13 14:14:48.069509747,27,7,8.12,21.0,0.0,266.0,0.0,,,0.0,3.0
WO000166,2024-01-13,2,SKU-INV-001,A,2024-01-13 16:06:42.634399926,2024-01-13 16:27:55.020983253,2024-01-13 16:35:17.086831588,2024-01-13 16:41:17.086831588,18,7,8.12,21.0,0.0,266.0,0.0,,,0.0,3.0
WO000167,2024-01-14,2,SKU-INV-001,C,2024-01-14 08:00:00.000000000,2024-01-14 08:17:16.726259675,2024-01-14 08:22:21.325977133,2024-01-14 08:47:53.196134899,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000168,2024-01-14,2,SKU-INV-001,A,2024-01-14 10:55:51.357295583,2024-01-14 11:10:14.175613492,2024-01-14 11:12:44.175613492,2024-01-14 11:38:23.742993169,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000169,2024-01-14,2,SKU-INV-001,A,2024-01-14 09:13:11.563704009,2024-01-14 09:29:30.004484167,2024-01-14 09:33:57.336225072,2024-01-14 09:53:50.267662616,16,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000170,2024-01-14,2,SKU-INV-001,C,2024-01-14 08:10:02.550545170,2024-01-14 08:30:08.159072976,2024-01-14 08:32:38.159072976,2024-01-14 09:24:55.232607190,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000171,2024-01-14,2,SKU-INV-001,A,2024-01-14 10:41:07.958209722,2024-01-14 11:07:44.292098115,2024-01-14 11:10:14.292098115,2024-01-14 11:49:12.185143331,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000172,2024-01-14,2,SKU-INV-001,A,2024-01-14 11:04:36.368311727,2024-01-14 11:17:10.525885837,2024-01-14 11:19:40.525885837,2024-01-14 11:42:14.310811812,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000173,2024-01-14,2,SKU-INV-001,A,2024-01-14 08:00:00.000000000,2024-01-14 08:17:00.689732767,2024-01-14 08:20:58.558646320,2024-01-14 09:05:26.648148972,16,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000174,2024-01-14,2,SKU-INV-001,A,2024-01-14 08:00:00.000000000,2024-01-14 08:11:16.726576603,2024-01-14 08:13:48.301298979,2024-01-14 08:44:03.226874727,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000175,2024-01-14,2,SKU-INV-001,B,2024-01-14 08:00:00.000000000,2024-01-14 08:16:43.930254032,2024-01-14 08:19:13.930254032,2024-01-14 08:47:08.038896172,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000176,2024-01-14,2,SKU-INV-001,A,2024-01-14 13:52:19.572265986,2024-01-14 14:13:47.884225214,2024-01-14 14:18:26.841116779,2024-01-14 14:38:25.515051063,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000177,2024-01-14,2,SKU-INV-001,A,2024-01-14 10:48:38.281542277,2024-01-14 11:00:32.781436273,2024-01-14 11:03:02.781436273,2024-01-14 11:34:35.112357738,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000178,2024-01-14,2,SKU-INV-001,B,2024-01-14 11:31:49.500911625,2024-01-14 11:56:34.166599286,2024-01-14 11:59:04.166599286,2024-01-14 12:44:13.486931858,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000179,2024-01-14,2,SKU-INV-001,A,2024-01-14 11:10:18.605648496,2024-01-14 11:22:37.605789883,2024-01-14 11:26:09.981822171,2024-01-14 11:38:08.795049919,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000180,2024-01-14,2,SKU-INV-001,A,2024-01-14 08:00:00.000000000,2024-01-14 08:24:55.403608819,2024-01-14 08:29:06.425943435,2024-01-14 08:49:24.312691206,16,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000181,2024-01-14,2,SKU-INV-001,A,2024-01-14 14:22:36.453400985,2024-01-14 14:38:37.691198139,2024-01-14 14:41:07.691198139,2024-01-14 15:19:06.790009902,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000182,2024-01-14,2,SKU-INV-001,A,2024-01-14 13:32:19.667649679,2024-01-14 13:55:48.863934160,2024-01-14 13:58:20.882245848,2024-01-14 14:36:41.557642953,8,6,7.88,17.0,0.0,249.0,0.0,,,0.0,4.0
WO000183,2024-01-15,3,SKU-INV-001,C,2024-01-15 08:00:00.000000000,2024-01-15 08:23:18.799424876,2024-01-15 08:25:48.799424876,2024-01-15 08:45:13.020015158,14,10,8.0,22.0,111.0,338.0,0.0,,,0.0,2.0
WO000184,2024-01-15,3,SKU-INV-001,A,2024-01-15 08:00:00.000000000,2024-01-15 08:29:18.325383826,2024-01-15 08:32:44.622114757,2024-01-15 08:58:50.853949784,40,10,8.0,22.0,111.0,338.0,0.0,,,0.0,2.0
WO000185,2024-01-15,3,SKU-INV-001,C,2024-01-15 12:30:25.098356134,2024-01-15 12:39:39.182395995,2024-01-15 12:43:34.822703630,2024-01-15 13:20:46.455230162,27,10,8.0,22.0,111.0,338.0,0.0,,,0.0,2.0
WO000186,2024-01-15,3,SKU-INV-001,B,2024-01-15 12:40:09.347041802,2024-01-15 12:57:01.509758747,2024-01-15 13:00:10.650447619,2024-01-15 13:20:19.295944323,14,10,8.0,22.0,111.0,338.0,0.0,,,0.0,2.0
WO000187,2024-01-15,3,SKU-INV-001,B,2024-01-15 10:17:10.166882636,2024-01-15 10:26:22.053775175,2024-01-15 10:33:51.670151623,2024-01-15 11:08:15.237680566,40,10,8.0,22.0,111.0,338.0,0.0,,,0.0,2.0
WO000188,2024-01-15,3,SKU-INV-001,A,2024-01-15 08:00:00.000000000,2024-01-15 08:08:05.475848456,2024-01-15 08:13:13.153409427,2024-01-15 08:42:34.725248918,27,10,8.0,22.0,111.0,338.0,0.0,,,0.0,2.0
WO000189,2024-01-15,3,SKU-INV-001,B,2024-01-15 11:25:38.702504401,2024-01-15 11:42:56.965720589,2024-01-15 11:48:27.496616532,2024-01-15 12:07:15.848740524,27,10,8.0,22.0,111.0,338.0,0.0,,,0.0,2.0
WO000190,2024-01-15,3,SKU-INV-001,B,2024-01-15 08:49:02.955161565,2024-01-15 09:17:29.522522776,2024-01-15 09:23:11.274730962,2024-01-15 09:43:55.501317223,40,10,8.0,22.0,111.0,338.0,0.0,,,0.0,2.0
WO000191,2024-01-15,3,SKU-INV-001,C,2024-01-15 13:10:03.895478864,2024-01-15 13:31:08.260122486,2024-01-15 13:37:38.307302954,2024-01-15 14:03:26.472021718,40,10,8.0,22.0,111.0,338.0,0.0,,,0.0,2.0
WO000192,2024-01-15,3,SKU-INV-001,A,2024-01-15 13:01:21.290717798,2024-01-15 13:10:03.680388377,2024-01-15 13:14:27.316343228,2024-01-15 13:36:22.638850842,40,10,8.0,22.0,111.0,338.0,0.0,,,0.0,2.0
WO000193,2024-01-16,3,SKU-INV-001,A,2024-01-16 15:14:55.992858088,2024-01-16 15:21:38.463554810,2024-01-16 15:24:56.474642576,2024-01-16 15:54:37.900750368,11,11,8.12,14.0,0.0,324.0,0.0,,,0.0,6.0
WO000194,2024-01-16,3,SKU-INV-001,A,2024-01-16 13:31:36.459467105,2024-01-16 14:00:42.205053155,2024-01-16 14:03:38.666252199,2024-01-16 14:31:17.073419867,11,11,8.12,14.0,0.0,324.0,0.0,,,0.0,6.0
WO000195,2024-01-16,3,SKU-INV-001,A,2024-01-16 08:04:47.868596051,2024-01-16 08:18:42.090712722,2024-01-16 08:22:00.541778155,2024-01-16 08:52:01.907242932,11,11,8.12,14.0,0.0,324.0,0.0,,,0.0,6.0
WO000196,2024-01-16,3,SKU-INV-001,C,2024-01-16 13:45:18.091591439,2024-01-16 13:54:31.858576317,2024-01-16 13:57:01.858576317,2024-01-16 14:16:02.168480133,11,11,8.12,14.0,0.0,324.0,0.0,,,0.0,6.0
WO000197,2024-01-16,3,SKU-INV-001,A,2024-01-16 13:02:18.742229450,2024-01-16 13:17:44.324362680,2024-01-16 13:23:29.445804964,2024-01-16 13:47:51.720123318,22,11,8.12,14.0,0.0,324.0,0.0,,,0.0,6.0
WO000198,2024-01-16,3,SKU-INV-001,A,2024-01-16 11:34:06.762641127,2024-01-16 11:49:58.038599440,2024-01-16 11:54:32.916492153,2024-01-16 12:13:29.746537764,22,11,8.12,14.0,0.0,324.0,0.0,,,0.0,6.0
WO000199,2024-01-16,3,SKU-INV-001,B,2024-01-16 09:39:28.318406193,2024-01-16 09:53:15.914481496,2024-01-16 09:57:20.846894589,2024-01-16 10:16:03.459427554,22,11,8.12,14.0,0.0,324.0,0.0,,,0.0,6.0
WO000200,2024-01-16,3,SKU-INV-001,B,2024-01-16 16:01:54.454844823,2024-01-16 16:22:26.255978073,2024-01-16 16:27:12.239502995,2024-01-16 16:56:46.081442141,22,11,8.12,14.0,0.0,324.0,0.0,,,0.0,6.0
WO000201,2024-01-16,3,SKU-INV-001,C,2024-01-16 10:40:31.568216644,2024-01-16 11:03:23.937913714,2024-01-16 11:07:32.281939915,2024-01-16 11:30:31.572547083,11,11,8.12,14.0,0.0,324.0,0.0,,,0.0,6.0
WO000202,2024-01-16,3,SKU-INV-001,B,2024-01-16 09:42:45.494729855,2024-01-16 09:54:35.304912561,2024-01-16 09:58:37.410202711,2024-01-16 10:32:29.903265537,11,11,8.12,14.0,0.0,324.0,0.0,,,0.0,6.0
WO000203,2024-01-16,3,SKU-INV-001,C,2024-01-16 09:31:35.533155047,2024-01-16 09:55:09.974627345,2024-01-16 09:58:08.113613840,2024-01-16 10:04:08.113613840,11,11,8.12,14.0,0.0,324.0,0.0,,,0.0,6.0
WO000204,2024-01-17,3,SKU-INV-001,A,2024-01-17 15:57:19.994074043,2024-01-17 16:15:04.681282854,2024-01-17 16:18:17.137271375,2024-01-17 17:01:52.267885563,10,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000205,2024-01-17,3,SKU-INV-001,A,2024-01-17 08:25:56.815762398,2024-01-17 08:40:31.975005137,2024-01-17 08:43:51.735697698,2024-01-17 09:17:31.640625402,20,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000206,2024-01-17,3,SKU-INV-001,A,2024-01-17 14:33:42.757779815,2024-01-17 14:51:24.803957048,2024-01-17 14:53:54.803957048,2024-01-17 15:12:05.525503248,10,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000207,2024-01-17,3,SKU-INV-001,C,2024-01-17 14:15:08.941016105,2024-01-17 14:26:17.264449975,2024-01-17 14:28:47.264449975,2024-01-17 14:42:52.191743831,10,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000208,2024-01-17,3,SKU-INV-001,B,2024-01-17 10:07:55.807312709,2024-01-17 10:34:56.821880298,2024-01-17 10:37:26.821880298,2024-01-17 11:03:04.059668475,10,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000209,2024-01-17,3,SKU-INV-001,A,2024-01-17 12:37:27.695058593,2024-01-17 13:04:07.894372342,2024-01-17 13:06:37.894372342,2024-01-17 13:42:05.280646166,10,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000210,2024-01-17,3,SKU-INV-001,C,2024-01-17 10:44:06.266997029,2024-01-17 10:58:04.006570065,2024-01-17 11:02:22.345460466,2024-01-17 11:25:25.643321222,10,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000211,2024-01-17,3,SKU-INV-001,A,2024-01-17 08:46:28.023646194,2024-01-17 08:59:42.398538224,2024-01-17 09:04:27.680307234,2024-01-17 09:36:19.719911810,20,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000212,2024-01-17,3,SKU-INV-001,C,2024-01-17 11:22:04.041129654,2024-01-17 11:30:35.122919635,2024-01-17 11:36:04.001533658,2024-01-17 11:54:45.770520689,10,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000213,2024-01-17,3,SKU-INV-001,B,2024-01-17 09:07:11.292476915,2024-01-17 09:23:24.764543785,2024-01-17 09:25:54.764543785,2024-01-17 09:47:54.318122945,20,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000214,2024-01-17,3,SKU-INV-001,A,2024-01-17 11:51:21.581131315,2024-01-17 12:08:01.878550017,2024-01-17 12:11:17.609657497,2024-01-17 12:30:29.648699419,20,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000215,2024-01-17,3,SKU-INV-001,B,2024-01-17 09:46:38.564079932,2024-01-17 10:06:10.160188557,2024-01-17 10:09:26.517318266,2024-01-17 10:33:12.449352444,10,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000216,2024-01-17,3,SKU-INV-001,A,2024-01-17 08:00:00.000000000,2024-01-17 08:15:51.216620856,2024-01-17 08:19:55.574485480,2024-01-17 08:47:40.287446306,20,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
WO000217,2024-01-17,3,SKU-INV-001,A,2024-01-17 11:20:43.096784830,2024-01-17 11:36:48.378173819,2024-01-17 11:39:43.743759914,2024-01-17 12:03:54.575888769,10,10,8.11,17.0,0.0,307.0,0.0,,,0.0,7.0
